ticker,company_name,market,simple_sector,sector,feature_summary,segment_summary,flags,headline_positive_count,headline_negative_count,headline_score_raw,shikiho_score_overall,score_growth,score_profitability,score_safety,score_undervalued,score_momentum,forecast_per,actual_pbr,forecast_yield,ytd_return_text_pct,ma200_gap_pct,equity_ratio_pct,sales_growth_pct,op_growth_pct,np_growth_pct,eps_growth_pct,div_growth_pct,annual_return_pct,quarter_return_pct,trend_r2,max_drawdown_pct,positive_month_ratio_pct,persistence_20d_pct,year_end_close,sector_33,sector_adjusted_per_score,fundamental_score,price_score,valuation_score,promising_score,selected,selection_reason,source_quarter,learning_date,training_cutoff_date,ocr_style_label,image_file,realized_return_pct
6745.T,ホーチキ,,電気機器,電気機器,,,,0,0,0.0,3.0,4.482271154869611,2.9730242150079826,2.9730242150079826,3.552631578947368,4.2980042575838215,12.2,12.2,12.2,53.72549019607844,,,,,,,,53.72549019607844,25.039872408293466,0.8145366290756694,-20.46142208774584,83.33333333333334,100.0,3920.0,電気機器,0.7105263157894737,0.5946048430015966,0.8964542309739223,0.7105263157894737,0.8596008515167644,True,"達成: sector_adjusted_per_score, ocr_per, persistence_20d_pct, positive_month_ratio_pct, max_drawdown_pct, annual_return_pct_lower, annual_return_pct_upper, quarter_return_pct_lower, quarter_return_pct_upper, trend_r2",2025Q4_PRE,2025-09-30,2025-09-30,業績急伸型,2513.png,16.996047430830032
7989.T,立川ブラインド工業,,金属製品,金属製品,,,,0,0,0.0,3.0,4.355741085683875,1.9021420968600313,1.9021420968600313,2.988505747126437,4.2976583288983505,11.4,11.4,11.4,39.78494623655915,,,,,,,,39.78494623655915,20.817843866171003,0.8822223598714131,-12.117263843648209,83.33333333333334,100.0,1950.0,金属製品,0.5977011494252874,0.3804284193720063,0.871148217136775,0.5977011494252874,0.8595316657796701,True,"達成: sector_adjusted_per_score, ocr_per, persistence_20d_pct, positive_month_ratio_pct, max_drawdown_pct, annual_return_pct_lower, annual_return_pct_upper, quarter_return_pct_lower, quarter_return_pct_upper, trend_r2",2025Q4_PRE,2025-09-30,2025-09-30,業績急伸型,3201.png,4.1117554032683135
8343.T,秋田銀行,,銀行業,銀行業,,,,0,0,0.0,3.0,4.14821713677488,2.7614755188930284,2.7614755188930284,3.15625,4.295662586482171,9.7,9.7,9.7,60.474485228290064,,,,,,,,60.474485228290064,20.54472091459314,0.8564269442161216,-25.99925289503176,75.0,65.0,3585.0,銀行業,0.63125,0.5522951037786057,0.8296434273549761,0.63125,0.8591325172964343,True,"達成: sector_adjusted_per_score, ocr_per, persistence_20d_pct, positive_month_ratio_pct, max_drawdown_pct, annual_return_pct_lower, annual_return_pct_upper, quarter_return_pct_lower, quarter_return_pct_upper, trend_r2",2025Q4_PRE,2025-09-30,2025-09-30,業績急伸型,3367.png,14.999999999999991
8345.T,岩手銀行,,銀行業,銀行業,,,,0,0,0.0,3.0,4.089974720596061,2.8216471527408196,2.8216471527408196,3.71875,4.278100053219799,8.6,8.6,8.6,40.07922218221103,,,,,,,,40.07922218221103,27.33224222585924,0.7729692422225367,-27.00305810397553,83.33333333333334,70.0,3890.0,銀行業,0.74375,0.5643294305481639,0.8179949441192123,0.74375,0.8556200106439598,True,"達成: sector_adjusted_per_score, ocr_per, persistence_20d_pct, positive_month_ratio_pct, max_drawdown_pct, annual_return_pct_lower, annual_return_pct_upper, quarter_return_pct_lower, quarter_return_pct_upper, trend_r2",2025Q4_PRE,2025-09-30,2025-09-30,業績急伸型,3369.png,38.29787234042554
1847.T,イチケン,,建設業,建設業,,,,0,0,0.0,3.0,4.270057211282597,2.9313131985098457,2.9313131985098457,4.766666666666667,4.264262905800958,6.9,6.9,6.9,40.31770045385778,,,,,,,,40.31770045385778,19.10112359550562,0.8494174591749425,-17.581677332435163,75.0,100.0,3710.0,建設業,0.9533333333333334,0.5862626397019691,0.8540114422565195,0.9533333333333334,0.8528525811601916,True,"達成: sector_adjusted_per_score, ocr_per, persistence_20d_pct, positive_month_ratio_pct, max_drawdown_pct, annual_return_pct_lower, annual_return_pct_upper, quarter_return_pct_lower, quarter_return_pct_upper, trend_r2",2025Q4_PRE,2025-09-30,2025-09-30,中間型,124.png,33.61227336122734
6332.T,月島ホールディングス,,機械,機械,,,,0,0,0.0,3.0,4.5204896221394355,2.9840007982969663,2.9840007982969663,4.548611111111111,4.2625199574241615,8.5,8.5,8.5,103.95833333333331,,,,,,,,103.95833333333331,42.4345295829292,0.8972607827219897,-16.226415094339618,83.33333333333334,65.0,2937.0,機械,0.9097222222222222,0.5968001596593933,0.9040979244278872,0.9097222222222222,0.8525039914848324,True,"達成: sector_adjusted_per_score, ocr_per, persistence_20d_pct, positive_month_ratio_pct, max_drawdown_pct, annual_return_pct_lower, annual_return_pct_upper, quarter_return_pct_lower, quarter_return_pct_upper, trend_r2",2025Q4_PRE,2025-09-30,2025-09-30,業績急伸型,2274.png,-3.783231083844585
3935.T,エディア,,情報・通信業,情報・通信業,,,,0,0,0.0,3.0,4.585650612027674,2.591804151144226,2.591804151144226,2.894518272425249,4.242642362959021,19.0,19.0,19.0,135.53191489361703,,,,,,,,135.53191489361703,53.112033195020736,0.8748222120486928,-25.0,75.0,75.0,1107.0,情報・通信業,0.5789036544850499,0.5183608302288452,0.9171301224055348,0.5789036544850499,0.8485284725918043,True,"達成: sector_adjusted_per_score, ocr_per, persistence_20d_pct, positive_month_ratio_pct, max_drawdown_pct, annual_return_pct_lower, annual_return_pct_upper, quarter_return_pct_lower, quarter_return_pct_upper, trend_r2",2025Q4_PRE,2025-09-30,2025-09-30,業績急伸型,1176.png,-15.862708719851582
6853.T,共和電業,,電気機器,電気機器,,,,0,0,0.0,3.0,4.480774348057477,2.0223855774348056,2.0223855774348056,2.7302631578947367,4.237573177221927,14.8,14.8,14.8,70.90464547677261,,,,,,,,70.90464547677261,32.38636363636365,0.7966465714891077,-15.810276679841897,75.0,90.0,699.0,電気機器,0.5460526315789473,0.4044771154869611,0.8961548696114955,0.5460526315789473,0.8475146354443854,True,"達成: sector_adjusted_per_score, ocr_per, persistence_20d_pct, positive_month_ratio_pct, max_drawdown_pct, annual_return_pct_lower, annual_return_pct_upper, quarter_return_pct_lower, quarter_return_pct_upper, trend_r2",2025Q4_PRE,2025-09-30,2025-09-30,業績急伸型,2568.png,9.319526627218933
1815.T,鉄建建設,,建設業,建設業,,,,0,0,0.0,3.0,4.308641564662055,2.906233368813199,2.906233368813199,3.283333333333333,4.22655667908462,12.0,12.0,12.0,42.07760711398545,,,,,,,,42.07760711398545,21.66839736933195,0.8160129847829762,-20.88073394495413,75.0,100.0,3515.0,建設業,0.6566666666666666,0.5812466737626398,0.8617283129324109,0.6566666666666666,0.845311335816924,True,"達成: sector_adjusted_per_score, ocr_per, persistence_20d_pct, positive_month_ratio_pct, max_drawdown_pct, annual_return_pct_lower, annual_return_pct_upper, quarter_return_pct_lower, quarter_return_pct_upper, trend_r2",2025Q4_PRE,2025-09-30,2025-09-30,業績急伸型,111.png,32.7007299270073
1961.T,三機工業,,建設業,建設業,,,,0,0,0.0,3.0,4.2128791910590735,2.799228312932411,2.799228312932411,2.3499999999999996,4.213517828632251,13.4,13.4,13.4,57.50798722044728,,,,,,,,57.50798722044728,19.95133819951338,0.938025076538547,-18.765778401122024,83.33333333333334,65.0,4930.0,建設業,0.47,0.5598456625864822,0.8425758382118147,0.47,0.8427035657264502,True,"達成: sector_adjusted_per_score, ocr_per, persistence_20d_pct, positive_month_ratio_pct, max_drawdown_pct, annual_return_pct_lower, annual_return_pct_upper, quarter_return_pct_lower, quarter_return_pct_upper, trend_r2",2025Q4_PRE,2025-09-30,2025-09-30,中間型,184.png,17.382413087934555
4301.T,アミューズ,,サービス業,サービス業,,,,0,0,0.0,3.0,4.303386109632783,2.991584619478446,2.991584619478446,3.6261682242990654,4.209632783395423,12.3,12.3,12.3,41.43646408839778,,,,,,,,41.43646408839778,27.204968944099384,0.8075667983718369,-9.872804360993335,66.66666666666666,100.0,2048.0,サービス業,0.7252336448598131,0.5983169238956891,0.8606772219265566,0.7252336448598131,0.8419265566790847,True,"達成: sector_adjusted_per_score, ocr_per, persistence_20d_pct, positive_month_ratio_pct, max_drawdown_pct, annual_return_pct_lower, annual_return_pct_upper, quarter_return_pct_lower, quarter_return_pct_upper, trend_r2",2025Q4_PRE,2025-09-30,2025-09-30,業績急伸型,1380.png,-5.550098231827116
2970.T,グッドライフカンパニー,,不動産業,不動産業,,,,0,0,0.0,3.0,4.4729576902607775,1.8909659393294307,1.8909659393294307,3.8636363636363633,4.186389036721661,8.0,8.0,8.0,61.66466586634654,,,,,,,,61.66466586634654,27.848101265822777,0.8145868837414171,-27.92920353982301,75.0,95.0,1010.0,不動産業,0.7727272727272727,0.3781931878658861,0.8945915380521554,0.7727272727272727,0.8372778073443322,True,"達成: sector_adjusted_per_score, ocr_per, persistence_20d_pct, positive_month_ratio_pct, max_drawdown_pct, annual_return_pct_lower, annual_return_pct_upper, quarter_return_pct_lower, quarter_return_pct_upper, trend_r2",2025Q4_PRE,2025-09-30,2025-09-30,業績急伸型,643.png,-10.481283422459898
1975.T,朝日工業社,,建設業,建設業,,,,0,0,0.0,3.0,4.007550558807877,2.89978046833422,2.89978046833422,3.1666666666666665,4.178286322511975,12.3,12.3,12.3,36.58216783216783,,,,,,,,36.58216783216783,26.008064516129025,0.7776008785720236,-27.37068965517241,66.66666666666666,80.0,3125.0,建設業,0.6333333333333333,0.579956093666844,0.8015101117615753,0.6333333333333333,0.8356572645023951,True,"達成: sector_adjusted_per_score, ocr_per, persistence_20d_pct, positive_month_ratio_pct, max_drawdown_pct, annual_return_pct_lower, annual_return_pct_upper, quarter_return_pct_lower, quarter_return_pct_upper, trend_r2",2025Q4_PRE,2025-09-30,2025-09-30,業績急伸型,194.png,11.433172302737526
3712.T,情報企画,,情報・通信業,情報・通信業,,,,0,0,0.0,3.0,4.380854177754125,2.4789781798829167,2.4789781798829167,3.2641196013289036,4.17554550292709,17.2,17.2,17.2,50.593824228028495,,,,,,,,50.593824228028495,25.544554455445542,0.7872604669850467,-25.13043478260869,83.33333333333334,95.0,6340.0,情報・通信業,0.6528239202657807,0.4957956359765833,0.8761708355508249,0.6528239202657807,0.8351091005854179,True,"達成: sector_adjusted_per_score, ocr_per, persistence_20d_pct, positive_month_ratio_pct, max_drawdown_pct, annual_return_pct_lower, annual_return_pct_upper, quarter_return_pct_lower, quarter_return_pct_upper, trend_r2",2025Q4_PRE,2025-09-30,2025-09-30,業績急伸型,1054.png,1.1111111111111072
1736.T,オーテック,,建設業,建設業,,,,0,0,0.0,3.0,4.211083022884513,2.968899680681213,2.968899680681213,3.883333333333333,4.171181479510379,10.9,10.9,10.9,53.95603879300501,,,,,,,,53.95603879300501,38.7815750371471,0.7575473528151251,-21.010986891821204,75.0,65.0,1868.0,建設業,0.7766666666666666,0.5937799361362426,0.8422166045769026,0.7766666666666666,0.8342362959020757,True,"達成: sector_adjusted_per_score, ocr_per, persistence_20d_pct, positive_month_ratio_pct, max_drawdown_pct, annual_return_pct_lower, annual_return_pct_upper, quarter_return_pct_lower, quarter_return_pct_upper, trend_r2",2025Q4_PRE,2025-09-30,2025-09-30,業績急伸型,75.png,33.4453781512605
5971.T,共和工業所,,金属製品,金属製品,,,,0,0,0.0,3.0,4.356406333155935,3.3284659393294302,3.3284659393294302,2.6149425287356323,4.164848323576371,12.8,12.8,12.8,48.23284823284824,,,,,,,,48.23284823284824,29.63636363636364,0.7617336101302801,-15.000000000000002,66.66666666666666,100.0,7130.0,金属製品,0.5229885057471264,0.665693187865886,0.8712812666311869,0.5229885057471264,0.8329696647152742,True,"達成: sector_adjusted_per_score, ocr_per, persistence_20d_pct, positive_month_ratio_pct, max_drawdown_pct, annual_return_pct_lower, annual_return_pct_upper, quarter_return_pct_lower, quarter_return_pct_upper, trend_r2",2025Q4_PRE,2025-09-30,2025-09-30,業績急伸型,2057.png,12.759643916913957
3242.T,アーバネットコーポレーション,,不動産業,不動産業,,,,0,0,0.0,3.0,3.9332091538052154,3.3376463544438533,3.3376463544438533,3.0492424242424243,4.162506652474721,9.7,9.7,9.7,33.957845433255265,,,,,,,,33.957845433255265,23.275862068965523,0.8791689134239551,-10.629067245119304,66.66666666666666,65.0,572.0,不動産業,0.6098484848484849,0.6675292708887707,0.7866418307610431,0.6098484848484849,0.8325013304949441,True,"達成: sector_adjusted_per_score, ocr_per, persistence_20d_pct, positive_month_ratio_pct, max_drawdown_pct, annual_return_pct_lower, annual_return_pct_upper, quarter_return_pct_lower, quarter_return_pct_upper, trend_r2",2025Q4_PRE,2025-09-30,2025-09-30,安定進捗型,806.png,3.254972875226048
6331.T,三菱化工機,,機械,機械,,,,0,0,0.0,3.0,4.2904470463012245,2.9420236828100057,2.9420236828100057,3.738425925925926,4.160643959552953,10.9,10.9,10.9,118.26322207775854,,,,,,,,118.26322207775854,30.97215437225207,0.8095620888145416,-24.31850789096126,66.66666666666666,65.0,2681.0,機械,0.7476851851851852,0.5884047365620011,0.8580894092602449,0.7476851851851852,0.8321287919105906,True,"達成: sector_adjusted_per_score, ocr_per, persistence_20d_pct, positive_month_ratio_pct, max_drawdown_pct, annual_return_pct_lower, annual_return_pct_upper, quarter_return_pct_lower, quarter_return_pct_upper, trend_r2",2025Q4_PRE,2025-09-30,2025-09-30,業績急伸型,2273.png,19.13557443664573
256A.T,飛島ホールディングス,,建設業,建設業,,,,0,0,0.0,3.0,4.176490154337413,2.977847259180415,2.977847259180415,4.116666666666667,4.152315061202768,10.2,10.2,10.2,32.23844282238444,,,,,,,,32.23844282238444,19.713656387665203,0.8701707568919574,-17.779024116657315,83.33333333333334,95.0,2174.0,建設業,0.8233333333333334,0.595569451836083,0.8352980308674827,0.8233333333333334,0.8304630122405536,True,"達成: sector_adjusted_per_score, ocr_per, persistence_20d_pct, positive_month_ratio_pct, max_drawdown_pct, annual_return_pct_lower, annual_return_pct_upper, quarter_return_pct_lower, quarter_return_pct_upper, trend_r2",2025Q4_PRE,2025-09-30,2025-09-30,中間型,416.png,10.922787193973637
8336.T,武蔵野銀行,,銀行業,銀行業,,,,0,0,0.0,3.0,4.12253858435338,2.7869212346993075,2.7869212346993075,3.4375,4.149866950505588,9.1,9.1,9.1,34.941763727121455,,,,,,,,34.941763727121455,23.816793893129763,0.7853570235423686,-27.47826086956522,75.0,90.0,4055.0,銀行業,0.6875,0.5573842469398615,0.824507716870676,0.6875,0.8299733901011177,True,"達成: sector_adjusted_per_score, ocr_per, persistence_20d_pct, positive_month_ratio_pct, max_drawdown_pct, annual_return_pct_lower, annual_return_pct_upper, quarter_return_pct_lower, quarter_return_pct_upper, trend_r2",2025Q4_PRE,2025-09-30,2025-09-30,中間型,3363.png,22.72727272727273
7191.T,イントラスト,,その他金融業,その他金融業,,,,0,0,0.0,3.0,3.939262905800959,2.9241617881852044,2.9241617881852044,2.7631578947368425,4.1420968600319314,14.3,14.3,14.3,32.56658595641646,,,,,,,,32.56658595641646,22.3463687150838,0.8156204347647164,-15.012106537530268,83.33333333333334,65.0,1095.0,その他金融業,0.5526315789473685,0.5848323576370409,0.7878525811601917,0.5526315789473685,0.8284193720063863,True,"達成: sector_adjusted_per_score, ocr_per, persistence_20d_pct, positive_month_ratio_pct, max_drawdown_pct, annual_return_pct_lower, annual_return_pct_upper, quarter_return_pct_lower, quarter_return_pct_upper, trend_r2",2025Q4_PRE,2025-09-30,2025-09-30,中間型,2761.png,9.519408502772642
3465.T,ケイアイスター不動産,,不動産業,不動産業,,,,0,0,0.0,3.0,4.217436136242682,2.8876729643427357,2.8876729643427357,4.545454545454546,4.13046833422033,6.9,6.9,6.9,31.30128956623681,,,,,,,,31.30128956623681,22.13740458015268,0.8453207014281606,-14.345549738219898,75.0,100.0,5600.0,不動産業,0.9090909090909092,0.5775345928685471,0.8434872272485365,0.9090909090909092,0.826093666844066,True,"達成: sector_adjusted_per_score, ocr_per, persistence_20d_pct, positive_month_ratio_pct, max_drawdown_pct, annual_return_pct_lower, annual_return_pct_upper, quarter_return_pct_lower, quarter_return_pct_upper, trend_r2",2025Q4_PRE,2025-09-30,2025-09-30,中間型,918.png,25.095057034220524
6091.T,ウエスコホールディングス,,サービス業,サービス業,,,,0,0,0.0,3.0,4.38381452900479,2.178153273017563,2.178153273017563,2.822429906542056,4.119265566790847,14.7,14.7,14.7,42.76315789473684,,,,,,,,42.76315789473684,21.05997210599721,0.8709856437425204,-11.127819548872177,83.33333333333334,100.0,868.0,サービス業,0.5644859813084112,0.4356306546035125,0.8767629058009581,0.5644859813084112,0.8238531133581694,True,"達成: sector_adjusted_per_score, ocr_per, persistence_20d_pct, positive_month_ratio_pct, max_drawdown_pct, annual_return_pct_lower, annual_return_pct_upper, quarter_return_pct_lower, quarter_return_pct_upper, trend_r2",2025Q4_PRE,2025-09-30,2025-09-30,業績急伸型,2133.png,0.4790419161676551
7130.T,ヤマエグループホールディングス,,卸売業,卸売業,,,,0,0,0.0,3.0,4.204497072911123,2.9102248536455555,2.9102248536455555,4.610726643598616,4.107264502394891,7.1,7.1,7.1,45.7157516675218,,,,,,,,45.7157516675218,19.277614447711056,0.7811926536752921,-16.003153330705555,75.0,95.0,2840.0,卸売業,0.9221453287197232,0.5820449707291111,0.8408994145822246,0.9221453287197232,0.8214529004789782,True,"達成: sector_adjusted_per_score, ocr_per, persistence_20d_pct, positive_month_ratio_pct, max_drawdown_pct, annual_return_pct_lower, annual_return_pct_upper, quarter_return_pct_lower, quarter_return_pct_upper, trend_r2",2025Q4_PRE,2025-09-30,2025-09-30,中間型,2733.png,-6.219918548685676
6488.T,ヨシタケ,,機械,機械,,,,0,0,0.0,3.0,4.320616019159127,2.9780800957956357,2.9780800957956357,4.444444444444445,4.099627461415648,8.9,8.9,8.9,41.61676646706587,,,,,,,,41.61676646706587,26.13333333333334,0.7649588694507238,-16.388888888888886,75.0,100.0,946.0,機械,0.8888888888888888,0.5956160191591271,0.8641232038318254,0.8888888888888888,0.8199254922831295,True,"達成: sector_adjusted_per_score, ocr_per, persistence_20d_pct, positive_month_ratio_pct, max_drawdown_pct, annual_return_pct_lower, annual_return_pct_upper, quarter_return_pct_lower, quarter_return_pct_upper, trend_r2",2025Q4_PRE,2025-09-30,2025-09-30,業績急伸型,2371.png,8.807733619763702
4633.T,サカタインクス,,化学,化学,,,,0,0,0.0,3.0,3.9760178286322514,2.0566125598722724,2.0566125598722724,4.695121951219512,4.090313996806812,8.0,8.0,8.0,38.01897983392646,,,,,,,,38.01897983392646,19.578622816032887,0.8690939316892377,-21.778221778221774,66.66666666666666,75.0,2327.0,化学,0.9390243902439024,0.4113225119744545,0.7952035657264502,0.9390243902439024,0.8180627993613624,True,"達成: sector_adjusted_per_score, ocr_per, persistence_20d_pct, positive_month_ratio_pct, max_drawdown_pct, annual_return_pct_lower, annual_return_pct_upper, quarter_return_pct_lower, quarter_return_pct_upper, trend_r2",2025Q4_PRE,2025-09-30,2025-09-30,中間型,1589.png,4.040404040404044
3277.T,サンセイランディック,,不動産業,不動産業,,,,0,0,0.0,3.0,4.086781532730176,1.8255721128259714,1.8255721128259714,3.106060606060606,4.085976583288983,9.5,9.5,9.5,41.57894736842105,,,,,,,,41.57894736842105,22.272727272727263,0.8557897064301331,-10.86538461538461,66.66666666666666,80.0,1345.0,不動産業,0.6212121212121212,0.3651144225651943,0.8173563065460352,0.6212121212121212,0.8171953166577967,True,"達成: sector_adjusted_per_score, ocr_per, persistence_20d_pct, positive_month_ratio_pct, max_drawdown_pct, annual_return_pct_lower, annual_return_pct_upper, quarter_return_pct_lower, quarter_return_pct_upper, trend_r2",2025Q4_PRE,2025-09-30,2025-09-30,業績急伸型,820.png,2.552204176334105
3467.T,アグレ都市デザイン,,不動産業,不動産業,,,,0,0,0.0,3.0,4.287087546567323,2.875266098988824,2.875266098988824,4.46969696969697,4.051011176157531,7.0,7.0,7.0,39.00966183574879,,,,,,,,39.00966183574879,22.122015915119352,0.8202956616192941,-23.495850622406643,75.0,100.0,2302.0,不動産業,0.8939393939393939,0.5750532197977648,0.8574175093134646,0.8939393939393939,0.8102022352315063,True,"達成: sector_adjusted_per_score, ocr_per, persistence_20d_pct, positive_month_ratio_pct, max_drawdown_pct, annual_return_pct_lower, annual_return_pct_upper, quarter_return_pct_lower, quarter_return_pct_upper, trend_r2",2025Q4_PRE,2025-09-30,2025-09-30,業績急伸型,919.png,11.66666666666667
6743.T,大同信号,,電気機器,電気機器,,,,0,0,0.0,3.0,4.09330095795636,3.0168307610431078,3.0168307610431078,4.287280701754385,4.004084619478446,10.3,10.3,10.3,30.4535637149028,,,,,,,,30.4535637149028,20.3187250996016,0.7964931644380057,-15.572232645403371,83.33333333333334,95.0,604.0,電気機器,0.8574561403508771,0.6033661522086216,0.8186601915912719,0.8574561403508771,0.8008169238956891,True,"達成: sector_adjusted_per_score, ocr_per, persistence_20d_pct, positive_month_ratio_pct, max_drawdown_pct, annual_return_pct_lower, annual_return_pct_upper, quarter_return_pct_lower, quarter_return_pct_upper, trend_r2",2025Q4_PRE,2025-09-30,2025-09-30,安定進捗型,2511.png,39.04109589041096
7242.T,カヤバ,,輸送用機器,輸送用機器,,,,0,0,0.0,3.0,4.164183076104311,2.9095263437998935,2.9095263437998935,3.9825581395348837,3.998190526875998,9.4,9.4,9.4,34.23392612859097,,,,,,,,34.23392612859097,30.833333333333336,0.8160440033379626,-15.725938009787932,66.66666666666666,90.0,3925.0,輸送用機器,0.7965116279069767,0.5819052687599787,0.8328366152208622,0.7965116279069767,0.7996381053751996,True,"達成: sector_adjusted_per_score, ocr_per, persistence_20d_pct, positive_month_ratio_pct, max_drawdown_pct, annual_return_pct_lower, annual_return_pct_upper, quarter_return_pct_lower, quarter_return_pct_upper, trend_r2",2025Q4_PRE,2025-09-30,2025-09-30,中間型,2793.png,14.634146341463406
6489.T,前澤工業,,機械,機械,,,,0,0,0.0,3.0,3.991152208621607,3.48336881319851,3.48336881319851,3.738425925925926,3.8484034060670567,10.9,10.9,10.9,52.96000000000001,,,,,,,,52.96000000000001,19.053549190535502,0.825792548453578,-15.372790161414295,66.66666666666666,65.0,1912.0,機械,0.7476851851851852,0.6966737626397019,0.7982304417243214,0.7476851851851852,0.7696806812134114,True,"達成: sector_adjusted_per_score, ocr_per, persistence_20d_pct, positive_month_ratio_pct, max_drawdown_pct, annual_return_pct_lower, annual_return_pct_upper, quarter_return_pct_lower, quarter_return_pct_upper, trend_r2",2025Q4_PRE,2025-09-30,2025-09-30,安定進捗型,2372.png,8.418230563002682
